,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
30943,0.175349435787562,0.175349435787562,0.010712560212934,4.5509271211782e-42,0.0005161884506323, , ,0.0,0.36,0.79, 
30964,0.99985560577682,0.517120390854733,4.53371481638675e-05,6.0847049500241004e-40,0.99985560577682, , ,0.0,0.17,0.89, 
30971,0.999792377755654,0.0380654959602525,0.0014216789094665,2.13676368794155e-56,0.999792377755654, , ,0.0,0.07,0.91, 
30973,0.858312006797922,0.733713604116109,9.815363620516321e-09,2.44539071744542e-06,0.858312006797922, , ,0.0,0.67,0.59, 
30976,1.0,0.778288323096656,7.431884693274631e-58,3.90741651546665e-93,1.0, , ,0.0,0.98,1.0, 
30981,0.0508346907532814,0.0508346907532814,4.575359704775311e-15,2.9072404295189e-33,0.0232012247065327, , ,0.0,0.1,0.77, 
30982,0.998217462545644,0.129967411769977,2.5833598400831e-24,5.37398676686543e-40,0.998217462545644, , ,0.0,0.19,0.91, 
30985,1.0,0.0434027744118541,5.19512158257153e-20,3.49588865956251e-66,1.0, , ,0.0,0.17,1.0, 
31010,0.999576409754923,0.765284967073694,3.5241205304845495e-11,2.5152299400624e-12,0.999576409754923, , ,0.0,0.91,0.49, 
31011,0.18977561972057,0.0063496321744092,0.18977561972057,0.0002358997344765,0.0624983288486909, , ,0.0,0.0,0.94, 
31018,0.99120614156776,0.0488487376559329,0.0244126216341874,2.8173442320060204e-240,0.99120614156776, , ,0.0,0.36,1.0, 
31021,0.99999930708899,0.334345990244334,4.19077760994834e-08,0.0,0.99999930708899, , ,0.0,0.58,0.07, 
31024,1.0,0.494748081340059,9.79582198635528e-23,2.81588857993106e-07,1.0, , ,0.0,0.82,0.87, 
31029,0.721402172041932,0.278174728308411,0.677924596995237,2.49698887553348e-12,0.721402172041932, , ,0.0,0.36,0.93, 
31035,0.749874749416671,0.304634180789962,0.384728823451167,0.0001300716849252,0.749874749416671, , ,0.01,0.53,0.26, 
31036,0.999999999492929,0.19219811826135,1.77217950446488e-08,3.46070212553623e-41,0.999999999492929, , ,0.0,0.41,0.98, 
31043,0.999999999752526,0.0993193594592182,4.48193524988316e-10,6.91965259796347e-42,0.999999999752526, , ,0.0,0.29,0.83, 
31061,0.0294354172878674,0.019980120987678,0.0294354172878674,2.11909380640585e-06,0.0068858301514491,causal, ,0.0,0.1,0.95, 
31076,0.999267992221363,0.339732965557343,1.3113685077687299e-34,3.71971878700777e-12,0.999267992221363, , ,0.0,0.28,0.11, 
31086,0.515602443553737,0.515602443553737,1.2690378651785199e-12,6.60370480890181e-05,2.88746884916759e-06, , ,0.0,0.0,0.52, 
31102,0.250013992929679,0.250013992929679,2.15908002924437e-05,9.27752946622996e-39,0.134558588215264, , ,0.0,0.3,0.8, 
31103,1.0,0.040824994634468,5.79294544476296e-14,9.68938328832938e-06,1.0, , ,0.03,0.17,0.97, 
31105,0.837793123521651,0.341281542386607,0.215723611625339,2.2948821559042e-08,0.837793123521651, , ,0.0,0.43,0.19, 
31123,0.999999999992194,0.643854493354281,3.52874630117425e-55,4.27491729141358e-05,0.999999999992194, , ,0.0,0.87,0.99, 
31124,0.0113379749843227,0.0113379749843227,4.26627531877328e-83,3.3738292909335494e-11,0.0002480238178175,causal, ,0.0,0.05,0.66, 
31125,1.0,0.676627635044112,1.11521127415153e-34,1.4418616184823502e-98,1.0, , ,0.0,0.97,1.0, 
31127,0.999799341755411,0.154802120293765,0.0001703824581733,8.570641617367899e-44,0.999799341755411, , ,0.0,0.31,0.89, 
31129,0.999999997455112,0.442872298573387,1.30913466977686e-17,1.38047680983172e-42,0.999999997455112, , ,0.0,0.71,0.98, 
31137,0.998131231803448,0.857593454804513,0.000668593387067,6.04699043619189e-27,0.998131231803448, , ,0.0,0.75,0.26, 
31171,0.135341283876699,0.135341283876699,0.0137927262534539,2.04953152638916e-33,0.0017830395511796, , ,0.0,0.51,0.61, 
31174,0.999999997404053,0.989370251615161,1.06828902613263e-07,0.0,0.999999997404053, , ,0.0,0.73,1.0, 
31175,0.0021379533079228,0.0021379533079228,6.8377190984310595e-18,1.7295363020522401e-09,1.39118648887319e-18,causal, ,0.0,0.0,0.46, 
31178,1.0,0.0007166580977875,1.0186647500866e-79,1.58550040992711e-07,1.0, , ,0.0,0.01,0.97, 
31180,0.930985264175538,0.930985264175538,0.0238295709812824,7.444174326820439e-33,0.922250492887185, , ,0.0,0.98,0.13, 
31185,0.0505203347365331,8.23681262852322e-41,0.0306654650138346,0.0005599059902497,0.0505203347365331, , ,0.0,0.0,0.55, 
31190,0.998822992165306,0.938625457492657,0.000602988186385,0.0,0.998822992165306, , ,0.0,0.94,0.07, 
31206,0.853913186467344,0.0105875111400403,0.347057789044564,3.23429838025513e-06,0.853913186467344, , ,0.0,0.03,0.88, 
31217,0.986725866109993,0.253557598203424,0.0277290849096813,5.14731271871067e-27,0.986725866109993, , ,0.0,0.28,0.3, 
31218,0.852241213244597,0.140386415292849,0.341782047820724,1.2102612562893598e-42,0.852241213244597, , ,0.0,0.16,1.0, 
31219,1.0,0.452019697859381,3.7803300479834404e-17,0.0005653295347338,1.0, , ,0.0,0.66,0.6, 
31223,0.697313563380455,0.391983427996396,0.48993236039885,1.5070681965907098e-42,0.697313563380455, , ,0.0,0.71,1.0, 
31226,0.999986030191014,0.784174847238394,8.95865097559928e-24,1.50422477065748e-05,0.999986030191014, , ,0.0,0.92,0.44, 
31238,0.99999999986742,9.74569878706361e-06,3.1409567712460303e-09,3.49301004215015e-37,0.99999999986742, , ,0.0,0.01,0.79, 
31242,1.0,0.0373922652281279,1.35676148369965e-23,6.7983491584232906e-46,1.0, , ,0.0,0.22,1.0, 
31245,0.999999946890801,0.337878313998233,8.5492075779544e-12,7.158826720547829e-11,0.999999946890801, , ,0.0,0.4,0.99, 
31255,0.999996954618003,0.911540059322471,5.31624707020666e-10,2.7099348600765103e-10,0.999996954618003, , ,0.0,0.12,0.7, 
31259,0.999999956661182,0.149710764401765,1.5803443358984098e-11,4.727642415013e-42,0.999999956661182, , ,0.0,0.28,0.99, 
31260,0.601470222842861,0.366801856167954,5.40919616413407e-17,4.59076767014042e-12,0.601470222842861, , ,0.0,0.58,0.62, 
31262,0.99691064437211,0.325857422580991,5.6497672867542e-05,2.31348684136384e-56,0.99691064437211, , ,0.0,0.15,0.65, 
31264,0.999107514508245,0.0204522315272114,0.0004604171259088,7.50174127300174e-17,0.999107514508245, , ,0.0,0.03,0.68, 
31269,0.481534613480253,0.481534613480253,0.0640276524666729,7.82348718512674e-55,0.228157934836882, , ,0.0,0.81,0.96, 
31271,0.993925370348929,0.733625987106748,0.0001222424390644,0.0002850332558014,0.993925370348929, , ,0.0,0.15,0.05, 
31274,0.419394338804614,0.419394338804614,4.19431406791405e-29,6.32592741091291e-05,0.0845273583502792, , ,0.0,0.01,0.17, 
31279,0.0048415280395546,0.0018096949939594,0.0024652589129909,1.96538934952325e-32,0.0048415280395546,causal, ,0.0,0.01,0.78, 
31306,0.492744069774156,0.235523079854744,0.492744069774156,0.0004075794011662,0.340035053685623, , ,0.0,0.7,0.48, 
31313,0.992943794700925,0.832645317845919,0.0012954890183032,2.64355882756128e-17,0.992943794700925, , ,0.0,0.94,0.81, 
31318,1.0,0.06026943785711,2.4313187943770298e-56,3.46802448983158e-78,1.0, , ,0.0,0.15,1.0, 
31324,0.0122291932105059,1.1040713311918201e-10,3.27793256529443e-12,0.0122291932105059,3.27534370571307e-08,causal, ,0.0,0.0,0.17, 
31325,0.999999149893149,0.0526640745699971,4.71370239507677e-06,4.20809164902418e-62,0.999999149893149, , ,0.0,0.19,0.91, 
31329,0.0031389802575006,0.0031389802575006,1.39064271934474e-05,5.88589825557238e-31,9.05016012483178e-07,causal, ,0.0,0.01,0.01,causal
31339,0.999999999999437,0.244246368876709,8.857310123366819e-36,2.35022612962643e-29,0.999999999999437, , ,0.0,0.43,0.95, 
31340,0.995932297363443,0.0017625940449733,0.0086548309226752,1.31440223004922e-09,0.995932297363443, , ,0.0,0.05,0.44, 
31342,1.0,0.303376159721879,7.596722548637509e-82,9.58928950705338e-84,1.0, , ,0.0,0.09,1.0, 
31344,0.333121737125878,0.333121737125878,6.40909367965145e-08,0.0005651624168537,1.3504373945614498e-11, , ,0.0,0.53,0.76, 
31356,0.999999998597202,0.815219323243302,7.53421540550051e-14,2.65630757223911e-271,0.999999998597202, , ,0.0,0.99,1.0, 
31358,0.979701753047181,0.778720096193909,0.0305529323657964,0.0003317171300458,0.979701753047181, , ,0.0,0.95,0.53, 
31366,0.992900073651848,0.660241471011946,1.27603426627082e-05,0.0002567357668105,0.992900073651848, , ,0.0,0.72,0.33, 
31368,0.272060271633947,0.272060271633947,1.75229057610074e-06,2.1905079356685298e-26,0.0084403210374951, , ,0.0,0.51,0.04, 
31389,0.505840071259652,0.505840071259652,0.152173300406046,9.63151225832905e-75,0.234288367446502, , ,0.0,0.29,0.56, 
31390,0.999999999998998,0.0066651914616739,4.16778643325523e-09,9.06654943528629e-121,0.999999999998998, , ,0.0,0.0,0.96, 
31393,0.999999999988612,0.928747482125682,6.65486555426186e-17,9.28710557018986e-70,0.999999999988612, , ,0.0,0.89,1.0, 
31400,0.90473855706659,0.577360616673569,0.0558648135799071,0.0,0.90473855706659, , ,0.0,0.74,0.61, 
31412,0.987026039529249,0.987026039529249,0.564416650570652,2.66008277639223e-12,0.541034236597061, , ,0.0,0.82,0.68, 
31419,0.996966944034288,0.0693958854346547,0.0010160332306562,1.3931299015056e-27,0.996966944034288, , ,0.0,0.18,0.99, 
31433,0.828695775131206,0.828695775131206,0.466654978016869,5.89089083026348e-39,0.146776041947886, , ,0.0,0.84,0.07, 
31439,0.548588647778651,0.0535691841869481,0.548588647778651,4.5891478167774e-16,0.222585629147222, , ,0.0,0.14,0.96, 
31457,0.999999999988993,0.810361539527382,9.8330719312205e-22,8.02293383798516e-63,0.999999999988993, , ,0.0,0.62,0.81, 
31462,0.876426872118475,0.139608311265291,0.220976857769701,2.17699092555418e-263,0.876426872118475, , ,0.0,0.31,0.68, 
31469,0.99908702282923,0.113904124027252,0.0001374866493012,2.43051906278626e-40,0.99908702282923, , ,0.0,0.37,0.98, 
31470,1.0,0.338547140076523,5.07090867431916e-50,1.20650198535414e-294,1.0, , ,0.0,0.46,1.0, 
31471,0.999983983797947,0.555713211080018,2.04020104835761e-11,1.21170301621882e-34,0.999983983797947, , ,0.0,0.15,0.79, 
31475,0.600216503725556,0.600216503725556,0.47739351876696,1.6238805006572202e-19,0.26664394537097, , ,0.0,0.42,0.71, 
31478,0.0391454672774842,0.0391454672774842,0.0079692278018718,1.4965829352844e-08,0.003974561599492,causal, ,0.0,0.06,0.3, 
31486,1.0,0.837239562195462,2.40101645628295e-105,9.760193366924009e-11,1.0, , ,0.0,0.61,0.97, 
31488,0.996057531909294,0.763607416216642,5.10190975958063e-07,1.3839000181516e-39,0.996057531909294, , ,0.0,0.23,0.49, 
31505,0.0588951457281801,0.0588951457281801,2.6968294577895204e-15,0.0014016977925853,1.50605780039319e-16, , ,0.01,0.03,0.92, 
31509,0.999999993691731,0.44753015900962,1.2469786631933299e-11,0.0007536550976746,0.999999993691731, , ,0.03,0.76,0.98, 
31511,1.0,0.0012948154157601,3.6287251342647e-35,5.69301975167582e-74,1.0, , ,0.0,0.0,1.0, 
31518,0.518667485382197,0.518667485382197,0.218013121764857,2.9345818181761e-06,0.125096793510183, , ,0.0,0.77,0.94, 
31519,0.86497564057051,0.507524514052274,0.0003821614437241,3.48272695952938e-66,0.86497564057051, , ,0.0,0.14,0.92, 
31522,0.999996863042711,0.72330025038442,9.63854025759676e-16,9.58013975445189e-41,0.999996863042711, , ,0.0,0.89,1.0, 
31524,0.408125346439131,0.408125346439131,0.0077609522171166,0.0004572741888051,0.0248521605821478, , ,0.01,0.74,0.94, 
31526,0.999999504392022,0.166125913333543,4.90568849936727e-07,4.1722023406669e-28,0.999999504392022, , ,0.0,0.38,0.98, 
31534,0.999986136753857,0.289751274564531,6.7051694671372704e-09,0.0,0.999986136753857, , ,0.0,0.53,0.86, 
31536,0.999923746909406,0.0086891210944689,0.0006538671036685,9.191704476824999e-57,0.999923746909406, , ,0.0,0.02,0.28, 
31539,0.0968578786909041,0.0186984430528329,0.0968578786909041,3.79960692846054e-10,0.0184793238954787, , ,0.0,0.03,0.6, 
31549,0.999998152205929,0.440514748006183,1.98407874536237e-09,0.0,0.999998152205929, , ,0.0,0.49,0.91, 
31558,0.999093904193475,0.72875432295343,5.0836402643116e-09,8.23226494609863e-40,0.999093904193475, , ,0.0,0.88,0.36, 
31559,0.999999999999926,0.971404413445965,9.81302331867918e-24,1.10853495501702e-63,0.999999999999926, , ,0.0,0.99,1.0, 
31561,0.850100818796757,3.62695648971631e-07,0.850100818796757,5.9572835188726e-33,0.448910861918403, , ,0.0,0.0,0.91, 
31578,5.92584191918079e-08,5.92584191918079e-08,1.86472164126442e-14,1.2076605661374e-28,1.02323236685348e-11,causal, ,0.0,0.0,0.04,causal
31585,0.845616345410725,0.682004119844922,0.2331078907488,7.73210122155952e-22,0.845616345410725, , ,0.0,0.96,0.95, 
31594,0.882142012562671,0.270876426088764,0.153482121592724,3.05138014338013e-39,0.882142012562671, , ,0.0,0.56,0.64, 
31600,1.0,0.545552287478158,1.4900066366910701e-37,3.78037729844522e-06,1.0, , ,0.0,0.66,0.98, 
31608,0.879028895945027,0.743515856056928,0.191820840327989,1.60113909278055e-13,0.879028895945027, , ,0.0,0.08,0.88, 
31620,1.0,0.0648419443704417,1.44270435456195e-108,3.53842777556062e-42,1.0, , ,0.0,0.02,1.0, 
31624,0.758618254169578,0.340300629016573,0.466328019111886,5.20953453438632e-78,0.758618254169578, , ,0.0,0.55,0.52, 
31628,0.988397147177929,0.158311397035343,0.0003374809107168,0.0,0.988397147177929, , ,0.0,0.25,0.88, 
31632,0.819024992779355,0.819024992779355,0.411801750322524,1.03532589915992e-11,0.130491327852616, , ,0.0,0.08,0.86, 
31633,0.003254364088556,0.003254364088556,2.11201600186137e-47,4.6583120648516904e-14,1.30674964488424e-19,causal, ,0.0,0.0,0.05, 
31635,0.999998726007989,0.178156308250171,1.03485530259199e-06,4.74925206574268e-06,0.999998726007989, , ,0.04,0.39,0.95, 
31637,0.99341072777031,0.0006740937148051,1.60082260794501e-49,7.57837244082649e-61,0.99341072777031, , ,0.0,0.0,0.75, 
31660,0.564144536739187,0.564144536739187,0.0221302953543895,7.79049363402428e-05,0.0079724461326129, , ,0.0,0.27,0.94, 
31665,1.0,0.0725292621304103,8.750725295481581e-61,1.2310994623019e-18,1.0, , ,0.0,0.03,0.96, 
31669,1.0,0.000808904882906,3.47594118138225e-14,9.02608897183302e-45,1.0, , ,0.0,0.01,0.98, 
31674,0.99365188744652,0.0278247576977907,0.0041476118080676,1.33124306381058e-16,0.99365188744652, , ,0.0,0.16,0.94, 
31677,0.705015084256079,0.594488994529488,0.683888022635854,1.7149520785253698e-42,0.705015084256079, , ,0.0,0.83,0.72, 
31684,0.0073052738564265,0.0073052738564265,1.20974101320601e-07,0.0016131572146584,2.41613409216473e-08,causal, ,0.0,0.01,0.03,causal
31696,0.956864243526955,0.262251921267299,0.169915580145906,2.06948370213332e-06,0.956864243526955, , ,0.0,0.23,0.01, 
31700,0.999999999999997,0.33821529237652,7.25314945374694e-16,9.269665075279451e-14,0.999999999999997, , ,0.0,0.62,0.93, 
31722,0.882465307957595,0.882465307957595,0.215722060658903,4.1689268032073e-06,0.817167992801828, , ,0.0,0.94,0.05, 
31731,0.582953833597854,0.211121582313464,0.582953833597854,3.8167036610435003e-16,0.318247501094826, , ,0.0,0.49,0.77, 
31734,0.989231130760464,0.474259331503904,0.0250113263233412,1.9862631425660398e-55,0.989231130760464, , ,0.0,0.5,0.78, 
31753,0.999999999999998,0.0793234695022948,1.7576401188847e-10,7.00434201520021e-08,0.999999999999998, , ,0.0,0.2,0.78, 
31755,0.999997065947386,0.490271277644027,4.93917428098805e-10,7.69521131106731e-15,0.999997065947386, , ,0.0,0.77,0.91, 
31757,0.139217052115523,0.139217052115523,0.0041172065523858,5.39388969862147e-86,0.021023449583149, , ,0.0,0.28,0.88, 
31767,0.896024467835818,0.896024467835818,0.234208365102161,5.47575483586112e-88,0.765833624755323, , ,0.0,0.29,0.12, 
31768,0.951287756041906,0.0436883603976556,0.951287756041906,1.33093006740391e-32,0.562539970483711, , ,0.0,0.08,0.81, 
31783,0.0020253283137128,1.09714128151685e-07,4.92592320984293e-27,0.0020253283137128,1.43960289969998e-13,causal, ,0.0,0.0,0.06, 
31789,0.006701741647487,0.0034053794915686,4.03770850548479e-36,1.49717817670689e-31,0.006701741647487,causal, ,0.0,0.0,0.61, 
31794,0.297327872518678,0.297327872518678,0.0021491765402717,7.75195283871894e-05,0.0007896311356047, , ,0.0,0.12,0.92, 
31797,0.0291251860697945,0.0291251860697945,0.0003608600509362,0.000303238451533,0.0011106317521173,causal, ,0.0,0.36,0.35, 
31803,0.935137376614282,0.398922384400567,0.0860363387465024,2.85719672892029e-39,0.935137376614282, , ,0.0,0.5,0.75, 
31809,0.237051396746193,0.237051396746193,0.181733406118961,2.76735891909337e-58,0.103116541136328, , ,0.0,0.02,0.44, 
31830,0.999999866779206,0.366893187242178,1.3958625952001798e-12,5.6613336887581194e-70,0.999999866779206, , ,0.0,0.15,0.88, 
31831,0.989354096572611,0.190163661228654,0.02326475360962,1.29280722266247e-12,0.989354096572611, , ,0.0,0.07,0.45, 
31833,0.999999999964705,0.9513024475951,3.19014734179821e-36,6.97821616930034e-16,0.999999999964705, , ,0.0,0.49,0.92, 
31834,0.996902515627353,0.492533618027134,1.14978135776867e-06,2.02349054392636e-55,0.996902515627353, , ,0.0,0.79,0.17, 
31836,0.842155802905426,0.633131354305721,0.0005659650402869,1.2709674345764898e-42,0.842155802905426, , ,0.0,0.43,0.16, 
31841,0.989581451540247,0.0001726053730452,0.0363076980473617,9.65025344100724e-35,0.989581451540247, , ,0.0,0.0,0.55, 
31849,0.999991150108882,0.139615155324732,0.0007713723732153,2.58950205366696e-26,0.999991150108882, , ,0.0,0.44,0.43, 
31850,3.31251157579868e-05,3.31251157579868e-05,6.78099295040671e-18,3.4572287051702e-51,3.0151231260867602e-15,causal, ,0.0,0.0,0.0,causal
31851,0.881006678908997,0.653867695812947,0.28798050295111,1.09610835341551e-58,0.881006678908997, , ,0.0,0.76,0.63, 
31861,1.0,0.0333866392027357,2.98932543545683e-56,1.30714104449484e-16,1.0, , ,0.0,0.03,1.0, 
31870,0.999999999999994,0.246548924043861,4.64169113828412e-74,1.90414598616384e-42,0.999999999999994, , ,0.0,0.47,0.99, 
31879,0.934582110990331,0.934582110990331,0.897877403416925,4.34730996496605e-06,0.513186793954508, , ,0.0,0.95,0.19, 
31885,0.902895679994066,0.0099941809402311,0.0900277075713947,4.3596668280866497e-82,0.902895679994066, , ,0.0,0.1,0.03, 
31886,0.999997963532849,0.0078540280462684,2.78643925826742e-05,3.1275785204028e-13,0.999997963532849, , ,0.0,0.09,0.61, 
31896,0.99974956847313,0.322748750603045,1.24994065068671e-14,9.26958250672577e-40,0.99974956847313, , ,0.0,0.62,0.58, 
31899,0.129730703231149,0.0833628887706974,4.53489338252788e-18,3.0491754552567003e-26,0.129730703231149, , ,0.0,0.04,0.45, 
31907,0.999999603509986,0.998499134250029,5.4297736416988995e-12,1.30931118697226e-40,0.999999603509986, , ,0.0,0.99,0.95, 
31916,0.999999977246069,0.173401266238373,7.50481582746157e-08,1.57361397270945e-05,0.999999977246069, , ,0.0,0.13,0.93, 
31929,0.999999793161522,0.0546613053184931,1.1170260313115699e-12,0.0,0.999999793161522, , ,0.0,0.18,0.87, 
31944,0.440744641914147,0.440744641914147,0.437964164185577,3.0805696671684e-13,0.308383942210539, , ,0.0,0.66,0.29, 
31948,0.998444328110768,0.342483182577646,4.02895720719837e-06,3.9924653250451804e-35,0.998444328110768, , ,0.0,0.61,0.93, 
31949,0.99995843430053,0.76119051104675,1.68901281848548e-05,5.42402533700252e-88,0.99995843430053, , ,0.0,0.05,0.45, 
31957,0.0833439322775494,0.0833439322775494,2.89831555139454e-08,0.0001508842989473,9.77864062493623e-09, , ,0.0,0.0,0.27, 
31960,0.207268272430624,0.207268272430624,0.0222991087213352,1.2416580914908e-38,0.0149951661040226, , ,0.0,0.54,0.16, 
31972,0.999999999959253,0.484689709821781,3.5513986733641303e-09,0.0,0.999999999959253, , ,0.0,0.36,1.0, 
32005,0.997024674151331,0.898485156704761,0.0026645725319008,1.83734721885787e-75,0.997024674151331, , ,0.0,0.06,0.61, 
32013,0.173322277936433,0.173322277936433,1.0785068899170799e-26,4.201561430652429e-12,0.0374473568368199, , ,0.0,0.45,0.03, 
32022,1.0,0.491884450657654,2.45679822742417e-53,2.20751349125526e-82,1.0, , ,0.0,0.67,1.0, 
32025,0.999999971161017,0.491385318977988,6.9839270914203405e-15,6.16146815389026e-143,0.999999971161017, , ,0.0,0.71,0.83, 
32029,1.0,0.0645085060244917,1.64659003990756e-75,7.05488280165138e-38,1.0, , ,0.0,0.09,0.95, 
32035,0.593424788914506,0.217040699613176,0.000463054074983,5.12600505455447e-89,0.593424788914506, , ,0.0,0.67,0.92, 
32036,0.955683664600554,0.213528603256014,0.051246380923435,1.99564642299045e-39,0.955683664600554, , ,0.0,0.1,0.91, 
32044,0.0086713745920671,0.0014552586645677,0.0086713745920671,1.62308776700694e-32,0.0027138466854192,causal, ,0.0,0.0,0.72, 
32049,0.256290190439032,0.256290190439032,0.0024605469011247,6.6449735495137e-06,0.0017721357627748, , ,0.0,0.15,0.94, 
32054,0.998815261909978,0.889806627764491,0.0010545618969693,4.10356889805395e-33,0.998815261909978, , ,0.0,0.84,0.89, 
